year,week,prcp_week_in,TMAX,TMIN,TAVG,AWND
2023,44,0.23,50.42857142857143,32.542857142857144,41.214285714285715,9.407142857142857
2023,45,0.22,57.08571428571429,40.34285714285714,48.77142857142857,10.207142857142857
2023,46,0.02,61.08571428571429,35.94285714285714,48.68571428571428,8.378571428571428
2023,47,3.53,42.114285714285714,31.085714285714285,36.871428571428574,9.50357142857143
2023,48,4.5,40.05714285714286,27.4,33.628571428571426,9.182142857142859
2023,49,1.16,45.25714285714286,33.17142857142857,39.48571428571429,10.796428571428573
2023,50,2.94,44.714285714285715,30.8,37.628571428571426,8.064285714285715
2023,51,2.28,45.02857142857143,33.34285714285714,39.02857142857143,8.814285714285715
2023,52,4.49,43.775,33.45,38.8625,9.309375
2024,1,2.76,36.733333333333334,28.844444444444445,32.86666666666667,8.691666666666666
2024,2,6.88,29.02857142857143,18.514285714285716,24.285714285714285,13.825000000000001
2024,3,0.22,15.82857142857143,1.0857142857142856,8.057142857142857,11.617857142857144
2024,4,5.45,38.94285714285714,32.857142857142854,35.628571428571426,7.614285714285714
2024,5,0.1,44.714285714285715,32.1764705882353,38.18571428571428,9.553571428571429
2024,6,0.56,48.08571428571429,32.96969696969697,40.8,10.126923076923077
2024,7,0.7699999999999999,39.371428571428574,23.057142857142857,31.285714285714285,10.035714285714286
2024,8,0.63,53.285714285714285,30.514285714285716,41.7,8.971428571428572
2024,9,1.56,59.6,31.82857142857143,45.15714285714286,12.857142857142858
2024,10,6.82,51.42857142857143,36.08571428571429,44.22857142857143,11.525
2024,11,2.4,61.05714285714286,38.05714285714286,49.642857142857146,12.632142857142856
2024,12,1.35,44.31428571428572,28.17142857142857,36.042857142857144,12.071428571428571
2024,13,6.27,53.65714285714286,34.51428571428571,43.8,12.24642857142857
2024,14,7.1,50.51428571428571,36.57142857142857,43.41428571428571,12.935714285714285
2024,15,1.29,68.31428571428572,46.885714285714286,57.44285714285714,10.778571428571428
2024,16,2.81,63.142857142857146,43.8,53.67142857142857,12.721428571428572
2024,17,7.58,64.22857142857143,45.02857142857143,54.77142857142857,12.782142857142857
2024,18,9.35,72.74285714285715,52.0,62.31428571428572,8.878571428571428
2024,19,5.6000000000000005,74.28571428571429,51.91428571428571,62.98571428571429,9.78888888888889
2024,20,3.81,76.6,57.0,66.92857142857143,8.767857142857142
2024,21,9.66,80.02857142857142,59.6,69.91428571428571,10.814285714285715
2024,22,3.9899999999999998,73.65714285714286,55.542857142857144,64.44285714285714,8.435714285714285
2024,23,4.1,81.65714285714286,60.94285714285714,71.34285714285714,11.107142857142858
2024,24,2.56,84.88571428571429,61.82857142857143,73.18571428571428,9.432142857142859
2024,25,7.13,88.62857142857143,69.97142857142858,79.31428571428572,10.307142857142859
2024,26,3.2,81.68571428571428,65.57142857142857,74.04285714285714,9.760714285714286
2024,27,4.8,82.68571428571428,65.14285714285714,73.7,7.964285714285714
2024,28,17.81,84.77142857142857,67.71428571428571,76.05714285714286,6.635714285714286
2024,29,3.05,82.25714285714285,65.08571428571429,73.87142857142857,7.125
2024,30,4.37,82.62857142857143,65.57142857142857,74.05714285714286,7.007142857142857
2024,31,6.13,88.0,70.05714285714286,78.8,6.357142857142857
2024,32,1.87,79.22857142857143,62.34285714285714,70.91428571428571,9.125
2024,33,6.88,82.17142857142858,65.17142857142858,73.44285714285714,7.378571428571428
2024,34,0.15000000000000002,81.05714285714286,61.457142857142856,71.12857142857143,7.207142857142857
2024,35,8.07,86.48571428571428,68.48571428571428,77.51428571428572,8.110714285714286
2024,36,0.06,76.31428571428572,55.97142857142857,66.18571428571428,7.985714285714286
2024,37,0.02,84.91428571428571,61.857142857142854,73.12857142857143,7.007142857142857
2024,38,3.37,86.88571428571429,63.6,75.15714285714286,6.757142857142858
2024,39,5.1,74.77142857142857,60.857142857142854,67.57142857142857,9.189285714285715
2024,40,0.22,76.05714285714286,53.8,65.08571428571429,9.007142857142858
2024,41,0.0,72.97142857142858,50.25714285714286,61.47142857142857,8.35357142857143
2024,42,1.15,65.05714285714286,41.6,52.94285714285714,8.75
2024,43,3.17,67.57142857142857,45.285714285714285,56.642857142857146,8.075
2024,44,1.8,67.45714285714286,48.142857142857146,57.6,12.799999999999999
2024,45,11.0,60.8,48.31428571428572,54.34285714285714,9.007692307692308
2024,46,1.99,54.0,41.6,47.885714285714286,9.639285714285714
2024,47,3.92,50.08571428571429,37.8,44.042857142857144,12.225
2024,48,0.42,34.77142857142857,22.228571428571428,29.02857142857143,10.535714285714286
2024,49,0.26,37.114285714285714,18.514285714285716,27.428571428571427,11.771428571428572
2024,50,1.58,35.02857142857143,20.914285714285715,28.242857142857144,10.728571428571428
2024,51,0.87,36.371428571428574,23.714285714285715,30.32857142857143,10.12857142857143
2024,52,5.22,44.74285714285714,36.48571428571429,40.614285714285714,9.017857142857142
