station,date,AWND,PRCP,TAVG,TMAX,TMIN,year,week
GHCND:USW00014922,2023-12-01,4.7,0.0,29.0,37.0,19.0,2023,48
GHCND:USW00014922,2023-12-02,6.7,0.0,29.0,40.0,21.0,2023,48
GHCND:USW00014922,2023-12-03,3.6,0.0,34.0,37.0,31.0,2023,48
GHCND:USW00014922,2023-12-04,6.0,0.03,32.0,37.0,26.0,2023,49
GHCND:USW00014922,2023-12-05,6.5,0.03,32.0,34.0,24.0,2023,49
GHCND:USW00014922,2023-12-06,6.7,0.0,31.0,47.0,22.0,2023,49
GHCND:USW00014922,2023-12-07,7.6,0.0,41.0,51.0,30.0,2023,49
GHCND:USW00014922,2023-12-08,9.2,0.0,43.0,49.0,38.0,2023,49
GHCND:USW00014922,2023-12-09,13.4,0.07,37.0,40.0,25.0,2023,49
GHCND:USW00014922,2023-12-10,6.7,0.01,25.0,25.0,23.0,2023,49
GHCND:USW00014922,2023-12-11,8.1,0.0,24.0,35.0,22.0,2023,50
GHCND:USW00014922,2023-12-12,9.6,0.0,27.0,30.0,21.0,2023,50
GHCND:USW00014922,2023-12-13,6.5,0.0,30.0,43.0,25.0,2023,50
GHCND:USW00014922,2023-12-14,7.8,0.0,39.0,52.0,32.0,2023,50
GHCND:USW00014922,2023-12-15,5.1,0.15,43.0,43.0,37.0,2023,50
GHCND:USW00014922,2023-12-16,6.3,0.34,39.0,41.0,35.0,2023,50
GHCND:USW00014922,2023-12-17,13.0,0.0,36.0,38.0,28.0,2023,50
GHCND:USW00014922,2023-12-18,13.9,0.0,25.0,28.0,16.0,2023,51
GHCND:USW00014922,2023-12-19,7.6,0.0,26.0,38.0,17.0,2023,51
GHCND:USW00014922,2023-12-20,8.1,0.0,34.0,42.0,28.0,2023,51
GHCND:USW00014922,2023-12-21,9.6,0.0,35.0,39.0,31.0,2023,51
GHCND:USW00014922,2023-12-22,5.8,0.01,38.0,43.0,36.0,2023,51
GHCND:USW00014922,2023-12-23,8.1,0.0,43.0,48.0,40.0,2023,51
GHCND:USW00014922,2023-12-24,12.8,0.35,49.0,55.0,45.0,2023,51
GHCND:USW00014922,2023-12-25,12.3,1.01,49.0,54.0,42.0,2023,52
GHCND:USW00014922,2023-12-26,6.9,0.23,42.0,50.0,34.0,2023,52
GHCND:USW00014922,2023-12-27,2.7,0.0,34.0,38.0,28.0,2023,52
GHCND:USW00014922,2023-12-28,8.3,0.0,32.0,36.0,25.0,2023,52
GHCND:USW00014922,2023-12-29,4.3,0.0,32.0,42.0,25.0,2023,52
GHCND:USW00014922,2023-12-30,10.7,0.03,30.0,31.0,26.0,2023,52
GHCND:USW00014922,2023-12-31,10.7,0.02,27.0,30.0,24.0,2023,52
GHCND:USW00014922,2024-01-01,7.4,0.0,24.0,27.0,21.0,2024,1
GHCND:USW00014922,2024-01-02,8.5,0.0,28.0,37.0,25.0,2024,1
GHCND:USW00014922,2024-01-03,10.1,0.0,32.0,33.0,24.0,2024,1
GHCND:USW00014922,2024-01-04,4.9,0.0,25.0,28.0,22.0,2024,1
GHCND:USW00014922,2024-01-05,7.4,0.01,29.0,35.0,27.0,2024,1
GHCND:USW00014922,2024-01-06,4.9,0.01,31.0,32.0,27.0,2024,1
GHCND:USW00014922,2024-01-07,6.0,0.0,27.0,30.0,23.0,2024,1
GHCND:USW00014922,2024-01-08,7.6,0.03,26.0,31.0,24.0,2024,2
GHCND:USW00014922,2024-01-09,11.4,0.0,30.0,31.0,26.0,2024,2
GHCND:USW00014922,2024-01-10,5.1,0.01,25.0,27.0,22.0,2024,2
GHCND:USW00014922,2024-01-11,9.4,0.0,21.0,27.0,8.0,2024,2
GHCND:USW00014922,2024-01-12,14.5,0.05,9.0,15.0,7.0,2024,2
GHCND:USW00014922,2024-01-13,17.2,0.01,9.0,12.0,-5.0,2024,2
GHCND:USW00014922,2024-01-14,12.3,0.0,-4.0,2.0,-8.0,2024,2
GHCND:USW00014922,2024-01-15,11.4,0.0,-3.0,4.0,-8.0,2024,3
GHCND:USW00014922,2024-01-16,13.9,0.0,0.0,9.0,-4.0,2024,3
GHCND:USW00014922,2024-01-17,8.1,0.0,6.0,13.0,2.0,2024,3
GHCND:USW00014922,2024-01-18,9.2,0.0,6.0,10.0,1.0,2024,3
GHCND:USW00014922,2024-01-19,9.4,0.01,3.0,7.0,-2.0,2024,3
GHCND:USW00014922,2024-01-20,5.8,0.0,2.0,11.0,-5.0,2024,3
GHCND:USW00014922,2024-01-21,15.0,0.0,10.0,23.0,2.0,2024,3
GHCND:USW00014922,2024-01-22,4.7,0.0,23.0,35.0,17.0,2024,4
GHCND:USW00014922,2024-01-23,6.5,0.0,31.0,33.0,29.0,2024,4
GHCND:USW00014922,2024-01-24,5.8,0.0,33.0,37.0,31.0,2024,4
GHCND:USW00014922,2024-01-25,2.9,0.0,35.0,38.0,34.0,2024,4
GHCND:USW00014922,2024-01-26,3.8,0.0,37.0,41.0,35.0,2024,4
GHCND:USW00014922,2024-01-27,5.8,0.0,35.0,37.0,31.0,2024,4
GHCND:USW00014922,2024-01-28,4.5,0.0,32.0,33.0,30.0,2024,4
GHCND:USW00014922,2024-01-29,7.8,0.0,34.0,50.0,27.0,2024,5
GHCND:USW00014922,2024-01-30,9.4,0.0,39.0,42.0,33.0,2024,5
GHCND:USW00014922,2024-01-31,4.9,0.0,39.0,55.0,30.0,2024,5
GHCND:USW00014922,2024-02-01,7.2,0.0,40.0,50.0,28.0,2024,5
GHCND:USW00014922,2024-02-02,8.3,0.0,33.0,41.0,28.0,2024,5
GHCND:USW00014922,2024-02-03,8.5,0.0,33.0,38.0,27.0,2024,5
GHCND:USW00014922,2024-02-04,3.8,0.0,34.0,50.0,24.0,2024,5
GHCND:USW00014922,2024-02-05,2.0,0.0,36.0,49.0,24.0,2024,6
GHCND:USW00014922,2024-02-06,7.6,0.0,40.0,57.0,29.0,2024,6
GHCND:USW00014922,2024-02-07,13.4,0.0,44.0,51.0,39.0,2024,6
GHCND:USW00014922,2024-02-08,17.0,0.23,47.0,53.0,36.0,2024,6
GHCND:USW00014922,2024-02-09,16.1,0.0,34.0,36.0,26.0,2024,6
GHCND:USW00014922,2024-02-10,10.5,0.0,29.0,33.0,26.0,2024,6
GHCND:USW00014922,2024-02-11,8.5,0.0,32.0,39.0,28.0,2024,6
GHCND:USW00014922,2024-02-12,6.9,0.0,35.0,43.0,28.0,2024,7
GHCND:USW00014922,2024-02-13,5.4,0.0,33.0,35.0,28.0,2024,7
GHCND:USW00014922,2024-02-14,6.3,0.41,34.0,42.0,28.0,2024,7
GHCND:USW00014922,2024-02-15,10.5,0.01,26.0,28.0,17.0,2024,7
GHCND:USW00014922,2024-02-16,12.8,0.0,15.0,18.0,9.0,2024,7
GHCND:USW00014922,2024-02-17,13.2,0.0,14.0,28.0,8.0,2024,7
GHCND:USW00014922,2024-02-18,7.6,0.0,27.0,37.0,22.0,2024,7
GHCND:USW00014922,2024-02-19,7.6,0.0,28.0,40.0,20.0,2024,8
GHCND:USW00014922,2024-02-20,5.8,0.0,37.0,44.0,30.0,2024,8
GHCND:USW00014922,2024-02-21,1.8,0.0,36.0,50.0,25.0,2024,8
GHCND:USW00014922,2024-02-22,7.4,0.0,40.0,52.0,29.0,2024,8
GHCND:USW00014922,2024-02-23,8.3,0.0,34.0,36.0,22.0,2024,8
GHCND:USW00014922,2024-02-24,10.1,0.0,28.0,46.0,17.0,2024,8
GHCND:USW00014922,2024-02-25,6.7,0.0,42.0,51.0,32.0,2024,8
GHCND:USW00014922,2024-02-26,9.6,0.0,42.0,65.0,30.0,2024,9
GHCND:USW00014922,2024-02-27,13.6,0.0,41.0,53.0,13.0,2024,9
GHCND:USW00014922,2024-02-28,13.2,0.0,13.0,20.0,4.0,2024,9
GHCND:USW00014922,2024-02-29,11.4,0.0,24.0,59.0,13.0,2024,9
GHCND:USW00014922,2024-03-01,14.3,0.0,47.0,59.0,36.0,2024,9
GHCND:USW00014922,2024-03-02,10.5,0.0,46.0,63.0,32.0,2024,9
GHCND:USW00014922,2024-03-03,17.0,0.0,55.0,74.0,40.0,2024,9
GHCND:USW00014922,2024-03-04,6.7,0.0,40.0,40.0,28.0,2024,10
GHCND:USW00014922,2024-03-05,5.8,0.0,35.0,49.0,23.0,2024,10
GHCND:USW00014922,2024-03-06,11.2,0.0,41.0,55.0,30.0,2024,10
GHCND:USW00014922,2024-03-07,8.9,0.0,45.0,47.0,31.0,2024,10
GHCND:USW00014922,2024-03-08,11.4,0.0,33.0,40.0,25.0,2024,10
GHCND:USW00014922,2024-03-09,11.4,0.0,30.0,41.0,21.0,2024,10
GHCND:USW00014922,2024-03-10,5.8,0.0,34.0,51.0,22.0,2024,10
GHCND:USW00014922,2024-03-11,5.8,0.0,47.0,68.0,35.0,2024,11
GHCND:USW00014922,2024-03-12,7.8,0.0,57.0,67.0,43.0,2024,11
GHCND:USW00014922,2024-03-13,7.2,0.0,53.0,64.0,41.0,2024,11
GHCND:USW00014922,2024-03-14,10.5,0.0,52.0,59.0,41.0,2024,11
GHCND:USW00014922,2024-03-15,9.4,0.0,44.0,52.0,33.0,2024,11
GHCND:USW00014922,2024-03-16,20.6,0.0,46.0,51.0,29.0,2024,11
GHCND:USW00014922,2024-03-17,17.7,0.0,29.0,30.0,23.0,2024,11
GHCND:USW00014922,2024-03-18,11.9,0.0,26.0,38.0,22.0,2024,12
GHCND:USW00014922,2024-03-19,18.3,0.0,41.0,52.0,28.0,2024,12
GHCND:USW00014922,2024-03-20,12.5,0.0,28.0,32.0,18.0,2024,12
GHCND:USW00014922,2024-03-21,4.5,0.13,27.0,31.0,24.0,2024,12
GHCND:USW00014922,2024-03-22,10.1,0.06,28.0,35.0,24.0,2024,12
GHCND:USW00014922,2024-03-23,6.0,0.0,27.0,34.0,18.0,2024,12
GHCND:USW00014922,2024-03-24,13.2,0.72,29.0,33.0,27.0,2024,12
GHCND:USW00014922,2024-03-25,11.0,0.78,34.0,37.0,33.0,2024,13
GHCND:USW00014922,2024-03-26,16.3,0.82,30.0,34.0,20.0,2024,13
GHCND:USW00014922,2024-03-27,13.2,0.0,22.0,28.0,18.0,2024,13
GHCND:USW00014922,2024-03-28,6.5,0.0,26.0,38.0,18.0,2024,13
GHCND:USW00014922,2024-03-29,10.1,0.0,34.0,46.0,26.0,2024,13
GHCND:USW00014922,2024-03-30,10.3,0.0,41.0,46.0,34.0,2024,13
GHCND:USW00014922,2024-03-31,4.7,0.0,39.0,48.0,34.0,2024,13
GHCND:USW00014922,2024-04-01,8.1,0.0,39.0,44.0,32.0,2024,14
GHCND:USW00014922,2024-04-02,12.8,0.08,39.0,43.0,33.0,2024,14
GHCND:USW00014922,2024-04-03,19.5,0.0,40.0,52.0,35.0,2024,14
GHCND:USW00014922,2024-04-04,10.3,0.0,42.0,53.0,34.0,2024,14
GHCND:USW00014922,2024-04-05,3.1,0.0,45.0,58.0,32.0,2024,14
GHCND:USW00014922,2024-04-06,16.6,0.0,48.0,59.0,37.0,2024,14
GHCND:USW00014922,2024-04-07,18.1,0.58,45.0,47.0,40.0,2024,14
GHCND:USW00014922,2024-04-08,9.8,0.2,45.0,49.0,41.0,2024,15
GHCND:USW00014922,2024-04-09,10.1,0.0,48.0,61.0,40.0,2024,15
GHCND:USW00014922,2024-04-10,6.7,0.0,56.0,71.0,45.0,2024,15
GHCND:USW00014922,2024-04-11,12.5,0.09,55.0,63.0,45.0,2024,15
GHCND:USW00014922,2024-04-12,13.4,0.0,51.0,61.0,43.0,2024,15
GHCND:USW00014922,2024-04-13,9.6,0.0,58.0,85.0,40.0,2024,15
GHCND:USW00014922,2024-04-14,8.7,0.0,66.0,71.0,49.0,2024,15
GHCND:USW00014922,2024-04-15,9.6,0.0,58.0,67.0,51.0,2024,16
GHCND:USW00014922,2024-04-16,17.7,1.33,55.0,59.0,46.0,2024,16
GHCND:USW00014922,2024-04-17,12.5,0.33,49.0,55.0,44.0,2024,16
GHCND:USW00014922,2024-04-18,13.9,0.0,48.0,52.0,38.0,2024,16
GHCND:USW00014922,2024-04-19,16.1,0.0,38.0,38.0,34.0,2024,16
GHCND:USW00014922,2024-04-20,12.3,0.0,36.0,49.0,31.0,2024,16
GHCND:USW00014922,2024-04-21,7.6,0.0,46.0,61.0,33.0,2024,16
GHCND:USW00014922,2024-04-22,10.5,0.0,55.0,70.0,41.0,2024,17
GHCND:USW00014922,2024-04-23,12.3,0.02,56.0,62.0,41.0,2024,17
GHCND:USW00014922,2024-04-24,6.7,0.0,45.0,59.0,35.0,2024,17
GHCND:USW00014922,2024-04-25,13.2,0.0,55.0,68.0,45.0,2024,17
GHCND:USW00014922,2024-04-26,18.6,0.06,53.0,54.0,46.0,2024,17
GHCND:USW00014922,2024-04-27,10.1,0.24,54.0,58.0,50.0,2024,17
GHCND:USW00014922,2024-04-28,13.4,0.73,49.0,51.0,46.0,2024,17
GHCND:USW00014922,2024-04-29,9.2,0.12,46.0,51.0,44.0,2024,18
GHCND:USW00014922,2024-04-30,8.9,0.41,52.0,70.0,43.0,2024,18
GHCND:USW00014922,2024-05-01,12.8,0.0,56.0,65.0,50.0,2024,18
GHCND:USW00014922,2024-05-02,7.2,0.62,54.0,57.0,49.0,2024,18
GHCND:USW00014922,2024-05-03,9.4,0.0,56.0,70.0,46.0,2024,18
GHCND:USW00014922,2024-05-04,9.2,0.32,53.0,62.0,47.0,2024,18
GHCND:USW00014922,2024-05-05,4.7,0.0,56.0,69.0,43.0,2024,18
GHCND:USW00014922,2024-05-06,14.5,0.0,62.0,74.0,51.0,2024,19
GHCND:USW00014922,2024-05-07,13.0,0.35,65.0,72.0,57.0,2024,19
GHCND:USW00014922,2024-05-08,6.9,0.0,64.0,75.0,49.0,2024,19
GHCND:USW00014922,2024-05-09,11.0,0.0,60.0,68.0,49.0,2024,19
GHCND:USW00014922,2024-05-10,10.5,0.0,60.0,75.0,45.0,2024,19
GHCND:USW00014922,2024-05-11,6.7,0.0,60.0,76.0,48.0,2024,19
GHCND:USW00014922,2024-05-12,12.1,0.0,72.0,88.0,62.0,2024,19
GHCND:USW00014922,2024-05-13,8.9,0.0,65.0,72.0,53.0,2024,20
GHCND:USW00014922,2024-05-14,8.5,0.0,61.0,72.0,49.0,2024,20
GHCND:USW00014922,2024-05-15,8.5,0.16,63.0,73.0,51.0,2024,20
GHCND:USW00014922,2024-05-16,8.1,0.0,63.0,71.0,57.0,2024,20
GHCND:USW00014922,2024-05-17,9.2,0.35,67.0,85.0,55.0,2024,20
GHCND:USW00014922,2024-05-18,13.4,0.11,71.0,82.0,60.0,2024,20
GHCND:USW00014922,2024-05-19,6.7,0.0,65.0,72.0,53.0,2024,20
GHCND:USW00014922,2024-05-20,5.8,0.22,66.0,79.0,58.0,2024,21
GHCND:USW00014922,2024-05-21,9.4,2.33,68.0,74.0,57.0,2024,21
GHCND:USW00014922,2024-05-22,15.2,0.0,62.0,72.0,53.0,2024,21
GHCND:USW00014922,2024-05-23,6.9,0.0,67.0,80.0,55.0,2024,21
GHCND:USW00014922,2024-05-24,15.9,0.21,68.0,73.0,50.0,2024,21
GHCND:USW00014922,2024-05-25,10.5,0.0,59.0,75.0,48.0,2024,21
GHCND:USW00014922,2024-05-26,7.4,0.03,63.0,69.0,53.0,2024,21
GHCND:USW00014922,2024-05-27,3.8,0.49,58.0,67.0,52.0,2024,22
GHCND:USW00014922,2024-05-28,6.9,0.12,58.0,68.0,52.0,2024,22
GHCND:USW00014922,2024-05-29,5.4,0.0,60.0,72.0,50.0,2024,22
GHCND:USW00014922,2024-05-30,13.0,0.0,67.0,79.0,55.0,2024,22
GHCND:USW00014922,2024-05-31,5.8,0.5,67.0,67.0,61.0,2024,22
GHCND:USW00014922,2024-06-01,5.6,0.02,66.0,77.0,61.0,2024,22
GHCND:USW00014922,2024-06-02,10.5,0.06,69.0,77.0,58.0,2024,22
GHCND:USW00014922,2024-06-03,8.3,0.94,70.0,84.0,63.0,2024,23
GHCND:USW00014922,2024-06-04,12.3,0.46,77.0,86.0,60.0,2024,23
GHCND:USW00014922,2024-06-05,12.5,0.0,67.0,79.0,57.0,2024,23
GHCND:USW00014922,2024-06-06,17.0,0.0,65.0,71.0,61.0,2024,23
GHCND:USW00014922,2024-06-07,8.3,0.0,67.0,78.0,58.0,2024,23
GHCND:USW00014922,2024-06-08,7.8,0.04,68.0,77.0,58.0,2024,23
GHCND:USW00014922,2024-06-09,13.9,0.0,67.0,72.0,57.0,2024,23
GHCND:USW00014922,2024-06-10,6.0,0.0,64.0,76.0,52.0,2024,24
GHCND:USW00014922,2024-06-11,10.7,0.04,69.0,84.0,58.0,2024,24
GHCND:USW00014922,2024-06-12,8.7,0.46,71.0,81.0,63.0,2024,24
GHCND:USW00014922,2024-06-13,7.8,0.0,74.0,84.0,64.0,2024,24
GHCND:USW00014922,2024-06-14,5.8,0.0,72.0,81.0,60.0,2024,24
GHCND:USW00014922,2024-06-15,13.0,0.94,69.0,70.0,63.0,2024,24
GHCND:USW00014922,2024-06-16,11.4,0.63,73.0,89.0,64.0,2024,24
GHCND:USW00014922,2024-06-17,9.6,0.69,68.0,74.0,57.0,2024,25
GHCND:USW00014922,2024-06-18,15.9,0.35,74.0,86.0,66.0,2024,25
GHCND:USW00014922,2024-06-19,9.6,0.0,69.0,74.0,61.0,2024,25
GHCND:USW00014922,2024-06-20,6.5,0.02,65.0,66.0,61.0,2024,25
GHCND:USW00014922,2024-06-21,8.5,0.62,66.0,71.0,64.0,2024,25
GHCND:USW00014922,2024-06-22,7.2,0.87,69.0,76.0,57.0,2024,25
GHCND:USW00014922,2024-06-23,6.9,0.0,67.0,85.0,55.0,2024,25
GHCND:USW00014922,2024-06-24,10.7,0.0,75.0,86.0,65.0,2024,26
GHCND:USW00014922,2024-06-25,8.1,0.0,80.0,85.0,71.0,2024,26
GHCND:USW00014922,2024-06-26,9.8,0.0,75.0,81.0,64.0,2024,26
GHCND:USW00014922,2024-06-27,7.2,0.03,69.0,76.0,60.0,2024,26
GHCND:USW00014922,2024-06-28,11.4,1.1,69.0,79.0,65.0,2024,26
GHCND:USW00014922,2024-06-29,11.6,0.0,70.0,72.0,60.0,2024,26
GHCND:USW00014922,2024-06-30,6.3,0.0,64.0,74.0,53.0,2024,26
GHCND:USW00014922,2024-07-01,15.2,0.01,68.0,76.0,59.0,2024,27
GHCND:USW00014922,2024-07-02,8.9,0.31,66.0,73.0,59.0,2024,27
GHCND:USW00014922,2024-07-03,9.2,0.0,74.0,86.0,64.0,2024,27
GHCND:USW00014922,2024-07-04,6.3,0.66,70.0,72.0,63.0,2024,27
GHCND:USW00014922,2024-07-05,7.8,0.0,67.0,79.0,62.0,2024,27
GHCND:USW00014922,2024-07-06,6.3,0.02,72.0,82.0,61.0,2024,27
GHCND:USW00014922,2024-07-07,6.7,0.0,73.0,82.0,64.0,2024,27
GHCND:USW00014922,2024-07-08,5.1,0.06,74.0,82.0,68.0,2024,28
GHCND:USW00014922,2024-07-09,4.0,0.68,75.0,85.0,67.0,2024,28
GHCND:USW00014922,2024-07-10,3.6,0.18,74.0,81.0,68.0,2024,28
GHCND:USW00014922,2024-07-11,2.9,0.0,75.0,86.0,66.0,2024,28
GHCND:USW00014922,2024-07-12,9.2,0.0,80.0,87.0,72.0,2024,28
GHCND:USW00014922,2024-07-13,7.4,0.43,77.0,81.0,69.0,2024,28
GHCND:USW00014922,2024-07-14,6.5,0.25,77.0,90.0,66.0,2024,28
GHCND:USW00014922,2024-07-15,9.2,0.12,78.0,86.0,71.0,2024,29
GHCND:USW00014922,2024-07-16,8.9,0.0,75.0,82.0,64.0,2024,29
GHCND:USW00014922,2024-07-17,8.3,0.0,70.0,75.0,62.0,2024,29
GHCND:USW00014922,2024-07-18,4.3,0.0,70.0,79.0,60.0,2024,29
GHCND:USW00014922,2024-07-19,6.3,0.0,73.0,81.0,64.0,2024,29
GHCND:USW00014922,2024-07-20,5.8,0.0,76.0,84.0,70.0,2024,29
GHCND:USW00014922,2024-07-21,5.1,0.74,74.0,79.0,66.0,2024,29
GHCND:USW00014922,2024-07-22,5.1,0.53,75.0,84.0,65.0,2024,30
GHCND:USW00014922,2024-07-23,5.6,0.0,69.0,75.0,66.0,2024,30
GHCND:USW00014922,2024-07-24,6.7,0.0,70.0,77.0,63.0,2024,30
GHCND:USW00014922,2024-07-25,7.6,0.0,71.0,81.0,62.0,2024,30
GHCND:USW00014922,2024-07-26,13.0,0.0,75.0,85.0,66.0,2024,30
GHCND:USW00014922,2024-07-27,13.0,0.0,81.0,91.0,71.0,2024,30
GHCND:USW00014922,2024-07-28,11.6,0.36,81.0,90.0,70.0,2024,30
GHCND:USW00014922,2024-07-29,3.8,0.0,77.0,88.0,70.0,2024,31
GHCND:USW00014922,2024-07-30,5.6,0.0,80.0,90.0,72.0,2024,31
GHCND:USW00014922,2024-07-31,9.2,1.26,81.0,90.0,67.0,2024,31
GHCND:USW00014922,2024-08-01,7.8,0.51,71.0,76.0,66.0,2024,31
GHCND:USW00014922,2024-08-02,6.9,0.0,78.0,91.0,66.0,2024,31
GHCND:USW00014922,2024-08-03,6.9,0.18,76.0,85.0,65.0,2024,31
GHCND:USW00014922,2024-08-04,7.6,0.0,76.0,84.0,70.0,2024,31
GHCND:USW00014922,2024-08-05,12.1,1.4,70.0,73.0,60.0,2024,32
GHCND:USW00014922,2024-08-06,6.0,0.0,65.0,78.0,56.0,2024,32
GHCND:USW00014922,2024-08-07,5.4,0.0,69.0,77.0,60.0,2024,32
GHCND:USW00014922,2024-08-08,13.6,0.0,68.0,72.0,59.0,2024,32
GHCND:USW00014922,2024-08-09,12.8,0.0,63.0,70.0,57.0,2024,32
GHCND:USW00014922,2024-08-10,9.2,0.0,63.0,74.0,53.0,2024,32
GHCND:USW00014922,2024-08-11,4.0,0.0,67.0,79.0,56.0,2024,32
GHCND:USW00014922,2024-08-12,3.4,0.0,70.0,81.0,57.0,2024,33
GHCND:USW00014922,2024-08-13,4.7,0.0,73.0,82.0,60.0,2024,33
GHCND:USW00014922,2024-08-14,12.3,0.0,73.0,82.0,64.0,2024,33
GHCND:USW00014922,2024-08-15,9.8,0.74,71.0,80.0,65.0,2024,33
GHCND:USW00014922,2024-08-16,8.1,0.2,72.0,79.0,66.0,2024,33
GHCND:USW00014922,2024-08-17,8.3,0.07,71.0,78.0,68.0,2024,33
GHCND:USW00014922,2024-08-18,4.9,0.0,73.0,83.0,64.0,2024,33
GHCND:USW00014922,2024-08-19,4.0,0.0,72.0,81.0,62.0,2024,34
GHCND:USW00014922,2024-08-20,6.7,0.0,70.0,76.0,63.0,2024,34
GHCND:USW00014922,2024-08-21,7.8,0.0,69.0,78.0,61.0,2024,34
GHCND:USW00014922,2024-08-22,11.0,0.14,67.0,73.0,60.0,2024,34
GHCND:USW00014922,2024-08-23,7.4,0.01,70.0,81.0,64.0,2024,34
GHCND:USW00014922,2024-08-24,8.7,0.0,75.0,85.0,65.0,2024,34
GHCND:USW00014922,2024-08-25,7.8,0.0,79.0,87.0,73.0,2024,34
GHCND:USW00014922,2024-08-26,4.5,0.74,83.0,92.0,70.0,2024,35
GHCND:USW00014922,2024-08-27,6.9,1.01,74.0,79.0,67.0,2024,35
GHCND:USW00014922,2024-08-28,7.8,0.0,69.0,76.0,64.0,2024,35
GHCND:USW00014922,2024-08-29,11.6,0.37,73.0,89.0,66.0,2024,35
GHCND:USW00014922,2024-08-30,8.7,0.0,70.0,79.0,61.0,2024,35
GHCND:USW00014922,2024-08-31,11.4,0.0,72.0,85.0,61.0,2024,35
GHCND:USW00014922,2024-09-01,7.8,0.0,69.0,74.0,59.0,2024,35
GHCND:USW00014922,2024-09-02,6.7,0.0,65.0,75.0,56.0,2024,36
GHCND:USW00014922,2024-09-03,11.9,0.0,68.0,78.0,58.0,2024,36
GHCND:USW00014922,2024-09-04,11.4,0.0,70.0,82.0,60.0,2024,36
GHCND:USW00014922,2024-09-05,11.9,0.01,72.0,77.0,60.0,2024,36
GHCND:USW00014922,2024-09-06,5.6,0.0,62.0,70.0,53.0,2024,36
GHCND:USW00014922,2024-09-07,5.6,0.0,58.0,70.0,48.0,2024,36
GHCND:USW00014922,2024-09-08,9.6,0.0,65.0,78.0,55.0,2024,36
GHCND:USW00014922,2024-09-09,7.4,0.0,70.0,82.0,59.0,2024,37
GHCND:USW00014922,2024-09-10,10.3,0.0,72.0,83.0,62.0,2024,37
GHCND:USW00014922,2024-09-11,6.9,0.0,74.0,85.0,65.0,2024,37
GHCND:USW00014922,2024-09-12,9.2,0.0,73.0,86.0,61.0,2024,37
GHCND:USW00014922,2024-09-13,9.2,0.0,73.0,83.0,64.0,2024,37
GHCND:USW00014922,2024-09-14,7.4,0.02,72.0,76.0,69.0,2024,37
GHCND:USW00014922,2024-09-15,8.9,0.0,76.0,88.0,68.0,2024,37
GHCND:USW00014922,2024-09-16,8.9,0.0,79.0,89.0,69.0,2024,38
GHCND:USW00014922,2024-09-17,11.0,0.0,78.0,88.0,71.0,2024,38
GHCND:USW00014922,2024-09-18,11.0,0.0,77.0,86.0,69.0,2024,38
GHCND:USW00014922,2024-09-19,9.8,0.03,76.0,86.0,69.0,2024,38
GHCND:USW00014922,2024-09-20,7.8,0.0,72.0,82.0,62.0,2024,38
GHCND:USW00014922,2024-09-21,11.4,0.0,72.0,84.0,60.0,2024,38
GHCND:USW00014922,2024-09-22,9.8,0.0,63.0,70.0,52.0,2024,38
GHCND:USW00014922,2024-09-23,6.7,0.0,60.0,71.0,50.0,2024,39
GHCND:USW00014922,2024-09-24,4.9,0.0,62.0,76.0,54.0,2024,39
GHCND:USW00014922,2024-09-25,3.1,0.0,66.0,80.0,55.0,2024,39
GHCND:USW00014922,2024-09-26,5.4,0.0,70.0,84.0,59.0,2024,39
GHCND:USW00014922,2024-09-27,2.9,0.0,71.0,85.0,58.0,2024,39
GHCND:USW00014922,2024-09-28,3.8,0.0,72.0,87.0,58.0,2024,39
GHCND:USW00014922,2024-09-29,5.8,0.0,70.0,84.0,58.0,2024,39
GHCND:USW00014922,2024-09-30,14.1,0.0,70.0,85.0,57.0,2024,40
GHCND:USW00014922,2024-10-01,9.6,0.0,59.0,66.0,48.0,2024,40
GHCND:USW00014922,2024-10-02,12.8,0.0,63.0,80.0,49.0,2024,40
GHCND:USW00014922,2024-10-03,4.9,0.0,61.0,65.0,50.0,2024,40
GHCND:USW00014922,2024-10-04,5.8,0.0,55.0,69.0,44.0,2024,40
GHCND:USW00014922,2024-10-05,12.3,0.0,61.0,79.0,50.0,2024,40
GHCND:USW00014922,2024-10-06,14.8,0.0,60.0,65.0,47.0,2024,40
GHCND:USW00014922,2024-10-07,6.7,0.0,54.0,70.0,44.0,2024,41
GHCND:USW00014922,2024-10-08,3.6,0.0,58.0,73.0,46.0,2024,41
GHCND:USW00014922,2024-10-09,6.5,0.0,60.0,72.0,49.0,2024,41
GHCND:USW00014922,2024-10-10,7.2,0.0,62.0,80.0,50.0,2024,41
GHCND:USW00014922,2024-10-11,9.6,0.0,68.0,74.0,51.0,2024,41
GHCND:USW00014922,2024-10-12,6.5,0.0,55.0,62.0,47.0,2024,41
GHCND:USW00014922,2024-10-13,17.0,0.0,51.0,55.0,44.0,2024,41
GHCND:USW00014922,2024-10-14,7.6,0.0,44.0,51.0,35.0,2024,42
GHCND:USW00014922,2024-10-15,6.5,0.0,44.0,55.0,35.0,2024,42
GHCND:USW00014922,2024-10-16,8.1,0.0,45.0,61.0,34.0,2024,42
GHCND:USW00014922,2024-10-17,15.4,0.0,55.0,71.0,45.0,2024,42
GHCND:USW00014922,2024-10-18,12.3,0.0,61.0,74.0,50.0,2024,42
GHCND:USW00014922,2024-10-19,7.6,0.0,65.0,69.0,59.0,2024,42
