year,week,prcp_week_in,TMAX,TMIN,TAVG,AWND,capacity_factor,rain_category,labor_hours,plant_start_week,plant_end_week,harvest_start_week,harvest_end_week,is_plant_window,is_harvest_window,labor_hours_base,harvest_weather_factor
2016,27,1.6415953307392996,82.84962406015038,64.66165413533835,74.89285714285714,6.127142857142857,0.4,heavy,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,28,1.1859302325581396,84.9624060150376,65.48872180451127,75.89285714285714,7.898571428571429,0.7,moderate,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,29,2.5205533596837943,88.83464566929133,69.86614173228347,80.77272727272727,5.740625,0.4,heavy,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,30,0.8311111111111109,84.73809523809524,66.9047619047619,76.23809523809524,4.587301587301587,0.7,moderate,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,31,0.5263888888888889,85.15079365079364,66.14285714285714,76.0952380952381,4.519047619047619,0.7,moderate,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,32,1.5857370517928282,85.74603174603175,67.88095238095238,77.66666666666667,4.988888888888889,0.4,heavy,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,33,2.0866666666666664,82.21428571428571,65.6984126984127,74.61904761904762,6.287301587301588,0.4,heavy,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,34,1.9222222222222225,83.25396825396825,64.0,73.95238095238095,5.86031746031746,0.4,heavy,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,35,0.7535458167330674,81.31746031746032,60.80952380952381,71.28571428571429,6.126984126984127,0.7,moderate,144511.7142857143,14,21,36,43.0,False,False,10115820.0,
2016,36,1.9166396761133604,83.97520661157024,64.07438016528926,74.47619047619048,7.210344827586207,0.4,heavy,578046.8571428572,14,21,36,43.0,False,True,10115820.0,
2016,37,0.4308571428571424,81.34453781512605,59.63865546218487,70.95238095238095,6.085714285714286,0.9,light,578046.8571428572,14,21,36,43.0,False,True,10115820.0,
2016,38,0.4602857142857141,86.09243697478992,62.109243697479,74.9047619047619,5.8875,0.9,light,578046.8571428572,14,21,36,43.0,False,True,10115820.0,
2016,39,0.6196296296296295,70.04237288135593,53.61864406779661,61.57142857142857,8.491071428571429,0.7,moderate,578046.8571428572,14,21,36,43.0,False,True,10115820.0,
2016,40,0.7378688524590159,73.6470588235294,50.91525423728814,63.142857142857146,6.785714285714286,0.7,moderate,578046.8571428572,14,21,36,43.0,False,True,10115820.0,
2016,41,0.5579999999999998,71.36134453781513,47.26890756302521,60.523809523809526,8.95,0.7,moderate,578046.8571428572,14,21,36,43.0,False,True,10115820.0,
2016,42,0.4065714285714284,69.84873949579831,47.30252100840336,59.85714285714285,9.735714285714286,0.9,light,578046.8571428572,14,21,36,43.0,False,True,10115820.0,
2016,43,0.8528571428571425,63.87394957983193,44.27731092436975,56.23809523809524,9.344642857142857,0.7,moderate,578046.8571428572,14,21,36,43.0,False,True,10115820.0,
2016,44,0.7542213114754094,68.58474576271186,46.96610169491525,58.523809523809526,6.760714285714286,0.7,moderate,578046.8571428572,14,21,36,43.0,False,False,10115820.0,
2016,45,0.0982857142857142,59.72268907563025,35.260504201680675,48.523809523809526,7.491071428571429,0.9,light,289023.4285714286,14,21,36,43.0,False,False,5057910.0,
2016,46,0.1365714285714282,58.97478991596638,35.02521008403362,48.142857142857146,10.398214285714284,0.9,light,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,47,0.6114285714285714,44.6218487394958,31.81512605042017,39.142857142857146,9.001818181818182,0.7,moderate,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,48,1.183875,44.017857142857146,34.13513513513514,39.71428571428572,10.12857142857143,0.7,moderate,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,49,0.4344117647058819,31.651785714285715,23.196428571428573,28.38095238095238,9.907142857142857,0.9,light,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,50,0.3248717948717948,24.223214285714285,7.357142857142857,17.095238095238095,10.12142857142857,0.9,light,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,51,0.1370588235294117,34.9375,19.026785714285715,27.95238095238096,8.692592592592591,0.9,light,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,52,0.3928921568627447,43.53125,25.604166666666668,37.11111111111112,13.05,0.9,light,72255.85714285714,14,21,36,43.0,False,False,5057910.0,
2016,53,0.0,33.70175438596491,21.73684210526316,27.666666666666668,10.466666666666669,1.0,dry,,14,21,36,43.0,False,False,,
2017,1,0.2507692307692306,25.728571428571428,9.25,17.942857142857143,9.32077922077922,0.9,light,69552.18029209164,15,21,36,45.0,False,False,5057910.0,1.0
2017,2,0.4323076923076919,39.24285714285714,21.81428571428572,29.457142857142856,10.76883116883117,0.9,light,57325.819493633986,15,21,36,45.0,False,False,5057910.0,1.0
2017,3,1.402564102564102,47.24285714285714,35.128571428571426,40.34285714285714,8.135064935064936,0.7,moderate,88504.9483380607,15,21,36,45.0,False,False,5057910.0,1.0
2017,4,0.0805128205128205,37.77142857142857,29.285714285714285,33.6,11.251948051948052,0.9,light,101055.5921433596,15,21,36,45.0,False,False,5057910.0,1.0
2017,5,0.0125641025641019,37.79285714285714,19.97142857142857,29.942857142857143,10.162337662337665,0.9,light,74375.64496386978,15,21,36,45.0,False,False,5057910.0,1.0
2017,6,0.4163837638376381,46.72857142857143,24.442857142857143,36.114285714285714,11.287012987012988,0.9,light,85541.93540912426,15,21,36,45.0,False,False,5057910.0,0.7
2017,7,0.0046153846153842,56.70503597122302,30.2,43.85714285714285,8.167532467532467,0.9,light,63531.4077281012,15,21,36,45.0,False,False,5057910.0,1.0
2017,8,0.2720512820512816,58.392857142857146,36.65714285714286,48.08571428571429,10.910389610389611,0.9,light,77013.60726204081,15,21,36,45.0,False,False,5057910.0,1.0
2017,9,0.8266666666666667,52.726618705035975,31.01428571428572,42.74285714285714,11.842857142857143,0.7,moderate,79517.66370591645,15,21,36,45.0,False,False,5057910.0,1.0
2017,10,0.4382051282051281,50.48571428571429,31.9,41.457142857142856,11.945454545454544,0.9,light,73864.0779119356,15,21,36,45.0,False,False,5057910.0,1.0
2017,11,0.2973062730627304,42.726618705035975,23.26428571428572,34.2,9.688311688311687,0.9,light,72591.24173928371,15,21,36,45.0,False,False,5057910.0,1.0
2017,12,0.8425641025641022,59.50359712230216,38.7,49.31428571428572,11.288311688311689,0.7,moderate,63258.25601653244,15,21,36,45.0,False,False,5057910.0,1.0
2017,13,1.7115384615384617,55.364285714285714,40.57142857142857,47.71428571428572,9.066233766233768,0.4,heavy,61815.79682104552,15,21,36,45.0,False,False,5057910.0,1.0
2017,14,1.4471794871794867,60.40714285714286,42.207142857142856,52.114285714285714,12.568831168831167,0.7,moderate,82723.21093496757,15,21,36,45.0,False,False,5057910.0,1.0
2017,15,1.251764705882353,72.27857142857142,48.33571428571429,62.25714285714286,9.972727272727273,0.7,moderate,67928.74495033077,15,21,36,45.0,True,False,5057910.0,1.0
2017,16,0.1979487179487174,69.99285714285715,45.97142857142857,59.114285714285714,9.510389610389607,0.9,light,336498.11235819786,15,21,36,45.0,True,False,8092656.0,1.0
2017,17,3.5392307692307696,65.95,45.52142857142857,55.02857142857143,11.222077922077922,0.2,very_heavy,320224.046448202,15,21,36,45.0,True,False,8092656.0,1.0
2017,18,1.4117948717948718,59.72857142857143,41.57142857142857,52.17142857142857,11.127272727272729,0.7,moderate,333089.6306486299,15,21,36,45.0,True,False,8092656.0,0.7
2017,19,1.1546153846153844,74.24285714285715,49.73571428571429,63.85714285714285,7.362337662337662,0.7,moderate,350749.78726712026,15,21,36,45.0,True,False,8092656.0,1.0
2017,20,1.7038461538461538,77.40714285714286,56.16428571428571,67.0,12.92207792207792,0.4,heavy,366580.82251758006,15,21,36,45.0,True,False,8092656.0,1.0
2017,21,0.8992307692307688,71.71428571428571,53.21428571428572,62.22857142857143,7.336363636363636,0.7,moderate,125281.0983204532,15,21,36,45.0,True,False,8092656.0,1.0
2017,22,0.1111764705882348,82.28985507246377,55.89855072463768,70.4,6.1688311688311686,0.9,light,129388.55465052089,15,21,36,45.0,False,False,8092656.0,0.7
2017,23,0.0471794871794869,84.49285714285715,58.32374100719424,73.65714285714286,9.636363636363637,0.9,light,68912.92607421572,15,21,36,45.0,False,False,5057910.0,1.0
2017,24,1.4812820512820513,88.96428571428571,67.95,79.25714285714285,8.75974025974026,0.7,moderate,65795.294967324,15,21,36,45.0,False,False,5057910.0,1.0
2017,25,0.6520512820512817,81.60714285714286,60.121428571428574,72.0,8.376623376623376,0.7,moderate,68319.41603249543,15,21,36,45.0,False,False,5057910.0,1.0
2017,26,0.840772058823529,81.22857142857143,58.58992805755396,70.57142857142857,7.658441558441559,0.7,moderate,58059.30775966161,15,21,36,45.0,False,False,5057910.0,0.7
2017,27,0.2599999999999997,86.99285714285715,64.90714285714286,77.42857142857143,5.685714285714286,0.9,light,58446.0407456245,15,21,36,45.0,False,False,5057910.0,1.0
2017,28,1.47,84.97857142857143,65.7,77.14285714285714,6.979220779220779,0.7,moderate,77282.22659917663,15,21,36,45.0,False,False,5057910.0,1.0
2017,29,2.521794871794872,89.63571428571429,67.60714285714286,79.94285714285714,5.712987012987012,0.4,heavy,75023.77865416088,15,21,36,45.0,False,False,5057910.0,1.0
2017,30,0.9512820512820512,82.8695652173913,62.35714285714285,73.8,6.585714285714286,0.7,moderate,70100.148380552,15,21,36,45.0,False,False,5057910.0,1.0
2017,31,0.3458974358974358,80.97857142857143,59.68571428571428,71.42857142857143,5.224675324675325,0.9,light,71829.90972425265,15,21,36,45.0,False,False,5057910.0,1.0
2017,32,0.231282051282051,80.44285714285714,56.56428571428572,69.88571428571429,4.931168831168831,0.9,light,62662.281395208374,15,21,36,45.0,False,False,5057910.0,1.0
2017,33,0.4323076923076919,84.5,63.02857142857143,74.34285714285714,5.932467532467532,0.9,light,69000.5426269227,15,21,36,45.0,False,False,5057910.0,1.0
2017,34,0.6428205128205126,79.2,57.47142857142857,68.88571428571429,6.04025974025974,0.7,moderate,76429.79892757694,15,21,36,45.0,False,False,5057910.0,1.0
2017,35,0.5666666666666663,77.8,54.52142857142857,66.48571428571428,5.709090909090909,0.7,moderate,147111.90247021028,15,21,36,45.0,False,False,10115820.0,1.0
2017,36,0.0248888888888885,75.75912408759125,50.07299270072993,63.457142857142856,6.897333333333333,0.9,light,524716.9696240276,15,21,36,45.0,False,True,10115820.0,1.0
2017,37,0.0755263157894735,81.45864661654136,55.27067669172932,69.0,5.314285714285714,0.9,light,533365.5613820166,15,21,36,45.0,False,True,10115820.0,1.0
2017,38,0.5218421052631577,88.9624060150376,64.33834586466165,76.68571428571428,5.182857142857143,0.7,moderate,618133.6232369331,15,21,36,45.0,False,True,10115820.0,1.0
2017,39,0.0042105263157888,79.3984962406015,52.3984962406015,65.97142857142858,6.251428571428572,0.9,light,602136.3715662523,15,21,36,45.0,False,True,10115820.0,1.0
2017,40,1.0942105263157895,77.61654135338345,59.03007518796993,68.68571428571428,8.478571428571428,0.7,moderate,484470.3649827839,15,21,36,45.0,False,True,10115820.0,1.0
2017,41,4.097105263157895,71.13533834586467,53.0,61.71428571428572,8.471428571428572,0.2,very_heavy,583431.9230730702,15,21,36,45.0,False,True,10115820.0,1.0
