field_id,plant_week,harvest_week,early_penalty,late_penalty,frost_penalty,total_penalty,status,makespan,sim,error
F001,18.0,32.0,0.0,0.0,0.0,0.0,OK,47.0,47,
F002,19.0,38.0,0.0,0.0,0.0,0.0,OK,47.0,47,
F003,19.0,42.0,0.0,0.0,0.0,0.0,OK,47.0,47,
F004,19.0,36.0,0.0,0.0,0.0,0.0,OK,47.0,47,
F005,16.0,39.0,0.0,0.0,0.0,0.0,OK,47.0,47,
F006,16.0,42.0,0.0,0.0,0.0,0.0,OK,47.0,47,
F007,19.0,40.0,0.0,0.0,0.0,0.0,OK,47.0,47,
F008,20.0,38.0,0.0,0.0,0.0,0.0,OK,47.0,47,
F009,16.0,37.0,0.0,0.0,0.0,0.0,OK,47.0,47,
F010,19.0,35.0,0.0,0.0,0.0,0.0,OK,47.0,47,
F011,20.0,36.0,0.0,0.0,0.0,0.0,OK,47.0,47,
F012,21.0,39.0,0.0,0.0,0.0,0.0,OK,47.0,47,
F013,18.0,31.0,1.0,0.0,0.0,1.0,EARLY,47.0,47,
F014,16.0,42.0,0.0,0.0,0.0,0.0,OK,47.0,47,
F015,16.0,37.0,0.0,0.0,0.0,0.0,OK,47.0,47,
F016,19.0,47.0,0.0,0.0,3.0,3.0,FROST_RISK,47.0,47,
F017,16.0,39.0,0.0,0.0,0.0,0.0,OK,47.0,47,
F018,19.0,36.0,0.0,0.0,0.0,0.0,OK,47.0,47,
F019,16.0,45.0,0.0,0.0,1.0,1.0,FROST_RISK,47.0,47,
F020,15.0,37.0,0.0,0.0,0.0,0.0,OK,47.0,47,
F021,17.0,37.0,0.0,0.0,0.0,0.0,OK,47.0,47,
F022,18.0,34.0,0.0,0.0,0.0,0.0,OK,47.0,47,
F023,18.0,39.0,0.0,0.0,0.0,0.0,OK,47.0,47,
F024,15.0,36.0,0.0,0.0,0.0,0.0,OK,47.0,47,
F025,20.0,33.0,0.0,0.0,0.0,0.0,OK,47.0,47,
F001,16.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,48,
F002,17.0,34.0,0.0,0.0,0.0,0.0,OK,42.0,48,
F003,19.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,48,
F004,18.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,48,
F005,16.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,48,
F006,15.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,48,
F007,18.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,48,
F008,16.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,48,
F009,16.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,48,
F010,16.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,48,
F011,19.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,48,
F012,19.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,48,
F013,16.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,48,
F014,18.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,48,
F015,18.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,48,
F016,18.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,48,
F017,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,48,
F018,15.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,48,
F019,21.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,48,
F020,16.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,48,
F021,17.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,48,
F022,20.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,48,
F023,19.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,48,
F024,15.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,48,
F025,16.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,48,
F001,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,49,
F002,21.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,49,
F003,15.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,49,
F004,18.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,49,
F005,16.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,49,
F006,20.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,49,
F007,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,49,
F008,16.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,49,
F009,19.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,49,
F010,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,49,
F011,16.0,34.0,0.0,0.0,0.0,0.0,OK,42.0,49,
F012,20.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,49,
F013,17.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,49,
F014,19.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,49,
F015,18.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,49,
F016,19.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,49,
F017,16.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,49,
F018,16.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,49,
F019,18.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,49,
F020,16.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,49,
F021,15.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,49,
F022,17.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,49,
F023,18.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,49,
F024,18.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,49,
F025,19.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,49,
F001,16.0,36.0,0.0,0.0,0.0,0.0,OK,43.0,50,
F002,18.0,32.0,0.0,0.0,0.0,0.0,OK,43.0,50,
F003,19.0,38.0,0.0,0.0,0.0,0.0,OK,43.0,50,
F004,20.0,37.0,0.0,0.0,0.0,0.0,OK,43.0,50,
F005,18.0,34.0,0.0,0.0,0.0,0.0,OK,43.0,50,
F006,19.0,42.0,0.0,0.0,0.0,0.0,OK,43.0,50,
F007,18.0,40.0,0.0,0.0,0.0,0.0,OK,43.0,50,
F008,16.0,40.0,0.0,0.0,0.0,0.0,OK,43.0,50,
F009,17.0,39.0,0.0,0.0,0.0,0.0,OK,43.0,50,
F010,18.0,33.0,0.0,0.0,0.0,0.0,OK,43.0,50,
F011,20.0,37.0,0.0,0.0,0.0,0.0,OK,43.0,50,
F012,19.0,42.0,0.0,0.0,0.0,0.0,OK,43.0,50,
F013,21.0,36.0,0.0,0.0,0.0,0.0,OK,43.0,50,
F014,16.0,36.0,0.0,0.0,0.0,0.0,OK,43.0,50,
F015,16.0,43.0,0.0,0.0,0.0,0.0,OK,43.0,50,
F016,20.0,39.0,0.0,0.0,0.0,0.0,OK,43.0,50,
F017,18.0,38.0,0.0,0.0,0.0,0.0,OK,43.0,50,
F018,17.0,42.0,0.0,0.0,0.0,0.0,OK,43.0,50,
F019,15.0,37.0,0.0,0.0,0.0,0.0,OK,43.0,50,
F020,16.0,42.0,0.0,0.0,0.0,0.0,OK,43.0,50,
F021,19.0,42.0,0.0,0.0,0.0,0.0,OK,43.0,50,
F022,18.0,35.0,0.0,0.0,0.0,0.0,OK,43.0,50,
F023,16.0,39.0,0.0,0.0,0.0,0.0,OK,43.0,50,
F024,18.0,36.0,0.0,0.0,0.0,0.0,OK,43.0,50,
F025,16.0,39.0,0.0,0.0,0.0,0.0,OK,43.0,50,
F001,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,51,
F002,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,51,
F003,21.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,51,
F004,18.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,51,
F005,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,51,
F006,18.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,51,
F007,16.0,34.0,0.0,0.0,0.0,0.0,OK,42.0,51,
F008,19.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,51,
F009,16.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,51,
F010,19.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,51,
F011,19.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,51,
F012,20.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,51,
F013,15.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,51,
F014,19.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,51,
F015,19.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,51,
F016,15.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,51,
F017,16.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,51,
F018,16.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,51,
F019,17.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,51,
F020,16.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,51,
F021,18.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,51,
F022,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,51,
F023,18.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,51,
F024,18.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,51,
F025,18.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,51,
F001,16.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,52,
F002,19.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,52,
F003,19.0,44.0,0.0,0.0,0.0,0.0,OK,44.0,52,
F004,19.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,52,
F005,16.0,33.0,0.0,0.0,0.0,0.0,OK,44.0,52,
F006,17.0,32.0,0.0,0.0,0.0,0.0,OK,44.0,52,
F007,18.0,40.0,0.0,0.0,0.0,0.0,OK,44.0,52,
F008,18.0,38.0,0.0,0.0,0.0,0.0,OK,44.0,52,
F009,21.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,52,
F010,18.0,33.0,0.0,0.0,0.0,0.0,OK,44.0,52,
F011,20.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,52,
F012,18.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,52,
F013,18.0,38.0,0.0,0.0,0.0,0.0,OK,44.0,52,
F014,20.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,52,
F015,17.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,52,
F016,16.0,35.0,0.0,0.0,0.0,0.0,OK,44.0,52,
F017,16.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,52,
F018,16.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,52,
F019,16.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,52,
F020,16.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,52,
F021,16.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,52,
F022,16.0,32.0,0.0,0.0,0.0,0.0,OK,44.0,52,
F023,19.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,52,
F024,15.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,52,
F025,15.0,34.0,0.0,0.0,0.0,0.0,OK,44.0,52,
,,,,,,,3,,53,infeasible
F001,18.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,54,
F002,19.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,54,
F003,18.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,54,
F004,19.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,54,
F005,18.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,54,
F006,17.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,54,
F007,16.0,31.0,1.0,0.0,0.0,1.0,EARLY,44.0,54,
F008,16.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,54,
F009,16.0,32.0,0.0,0.0,0.0,0.0,OK,44.0,54,
F010,15.0,35.0,0.0,0.0,0.0,0.0,OK,44.0,54,
F011,18.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,54,
F012,18.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,54,
F013,16.0,40.0,0.0,0.0,0.0,0.0,OK,44.0,54,
F014,19.0,44.0,0.0,0.0,0.0,0.0,OK,44.0,54,
F015,20.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,54,
F016,16.0,33.0,0.0,0.0,0.0,0.0,OK,44.0,54,
F017,15.0,38.0,0.0,0.0,0.0,0.0,OK,44.0,54,
F018,16.0,34.0,0.0,0.0,0.0,0.0,OK,44.0,54,
F019,16.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,54,
F020,21.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,54,
F021,16.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,54,
F022,19.0,38.0,0.0,0.0,0.0,0.0,OK,44.0,54,
F023,20.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,54,
F024,17.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,54,
F025,16.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,54,
F001,17.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,55,
F002,19.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,55,
F003,15.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,55,
F004,19.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,55,
F005,16.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,55,
F006,20.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,55,
F007,19.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,55,
F008,16.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,55,
F009,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,55,
F010,19.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,55,
F011,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,55,
F012,18.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,55,
F013,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,55,
F014,19.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,55,
F015,19.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,55,
F016,17.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,55,
F017,18.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,55,
F018,16.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,55,
F019,18.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,55,
F020,16.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,55,
F021,16.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,55,
F022,18.0,34.0,0.0,0.0,0.0,0.0,OK,42.0,55,
F023,18.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,55,
F024,16.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,55,
F025,15.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,55,
F001,16.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,56,
F002,20.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,56,
F003,19.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,56,
F004,19.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,56,
F005,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,56,
F006,18.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,56,
F007,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,56,
F008,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,56,
F009,16.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,56,
F010,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,56,
F011,15.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,56,
F012,20.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,56,
F013,19.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,56,
F014,20.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,56,
F015,18.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,56,
F016,17.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,56,
F017,18.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,56,
F018,16.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,56,
F019,16.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,56,
F020,16.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,56,
F021,19.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,56,
F022,18.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,56,
F023,18.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,56,
F024,17.0,34.0,0.0,0.0,0.0,0.0,OK,42.0,56,
F025,21.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,56,
F001,20.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,57,
F002,19.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,57,
F003,19.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,57,
F004,19.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,57,
F005,18.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,57,
F006,17.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,57,
F007,19.0,34.0,0.0,0.0,0.0,0.0,OK,42.0,57,
F008,19.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,57,
F009,21.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,57,
F010,18.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,57,
F011,18.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,57,
F012,18.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,57,
F013,18.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,57,
F014,20.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,57,
F015,17.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,57,
F016,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,57,
F017,16.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,57,
F018,16.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,57,
F019,16.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,57,
F020,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,57,
F021,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,57,
F022,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,57,
F023,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,57,
F024,15.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,57,
F025,15.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,57,
F001,15.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,58,
F002,18.0,44.0,0.0,0.0,0.0,0.0,OK,44.0,58,
F003,16.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,58,
F004,20.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,58,
F005,18.0,32.0,0.0,0.0,0.0,0.0,OK,44.0,58,
F006,19.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,58,
F007,19.0,40.0,0.0,0.0,0.0,0.0,OK,44.0,58,
F008,16.0,44.0,0.0,0.0,0.0,0.0,OK,44.0,58,
F009,18.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,58,
F010,19.0,33.0,0.0,0.0,0.0,0.0,OK,44.0,58,
F011,18.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,58,
F012,20.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,58,
F013,18.0,38.0,0.0,0.0,0.0,0.0,OK,44.0,58,
F014,21.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,58,
F015,16.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,58,
F016,18.0,32.0,0.0,0.0,0.0,0.0,OK,44.0,58,
F017,18.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,58,
F018,19.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,58,
F019,16.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,58,
F020,15.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,58,
F021,17.0,38.0,0.0,0.0,0.0,0.0,OK,44.0,58,
F022,20.0,35.0,0.0,0.0,0.0,0.0,OK,44.0,58,
F023,16.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,58,
F024,17.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,58,
F025,16.0,34.0,0.0,0.0,0.0,0.0,OK,44.0,58,
F001,19.0,40.0,0.0,0.0,0.0,0.0,OK,40.0,59,
F002,19.0,39.0,0.0,0.0,0.0,0.0,OK,40.0,59,
F003,18.0,39.0,0.0,0.0,0.0,0.0,OK,40.0,59,
F004,18.0,40.0,0.0,0.0,0.0,0.0,OK,40.0,59,
F005,16.0,39.0,0.0,0.0,0.0,0.0,OK,40.0,59,
F006,18.0,33.0,0.0,0.0,0.0,0.0,OK,40.0,59,
F007,18.0,39.0,0.0,0.0,0.0,0.0,OK,40.0,59,
F008,15.0,38.0,0.0,0.0,0.0,0.0,OK,40.0,59,
F009,17.0,39.0,0.0,0.0,0.0,0.0,OK,40.0,59,
F010,16.0,37.0,0.0,0.0,0.0,0.0,OK,40.0,59,
F011,16.0,38.0,0.0,0.0,0.0,0.0,OK,40.0,59,
F012,15.0,38.0,0.0,0.0,0.0,0.0,OK,40.0,59,
F013,18.0,37.0,0.0,0.0,0.0,0.0,OK,40.0,59,
F014,16.0,37.0,0.0,0.0,0.0,0.0,OK,40.0,59,
F015,16.0,37.0,0.0,0.0,0.0,0.0,OK,40.0,59,
F016,16.0,35.0,0.0,0.0,0.0,0.0,OK,40.0,59,
F017,20.0,36.0,0.0,0.0,0.0,0.0,OK,40.0,59,
F018,18.0,32.0,0.0,0.0,0.0,0.0,OK,40.0,59,
F019,21.0,36.0,0.0,0.0,0.0,0.0,OK,40.0,59,
F020,20.0,36.0,0.0,0.0,0.0,0.0,OK,40.0,59,
F021,16.0,36.0,0.0,0.0,0.0,0.0,OK,40.0,59,
F022,19.0,35.0,0.0,0.0,0.0,0.0,OK,40.0,59,
F023,16.0,34.0,0.0,0.0,0.0,0.0,OK,40.0,59,
F024,20.0,33.0,0.0,0.0,0.0,0.0,OK,40.0,59,
F025,19.0,32.0,0.0,0.0,0.0,0.0,OK,40.0,59,
F001,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,60,
F002,16.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,60,
F003,21.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,60,
F004,18.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,60,
F005,16.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,60,
F006,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,60,
F007,16.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,60,
F008,18.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,60,
F009,19.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,60,
F010,15.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,60,
F011,16.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,60,
F012,20.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,60,
F013,16.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,60,
F014,18.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,60,
F015,19.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,60,
F016,17.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,60,
F017,16.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,60,
F018,16.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,60,
F019,18.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,60,
F020,19.0,34.0,0.0,0.0,0.0,0.0,OK,42.0,60,
F021,15.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,60,
F022,17.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,60,
F023,19.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,60,
F024,18.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,60,
F025,19.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,60,
F001,18.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,61,
F002,18.0,35.0,0.0,0.0,0.0,0.0,OK,42.0,61,
F003,16.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,61,
F004,19.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,61,
F005,19.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,61,
F006,17.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,61,
F007,16.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,61,
F008,21.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,61,
F009,18.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,61,
F010,18.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,61,
F011,20.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,61,
F012,15.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,61,
F013,16.0,38.0,0.0,0.0,0.0,0.0,OK,42.0,61,
F014,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,61,
F015,19.0,32.0,0.0,0.0,0.0,0.0,OK,42.0,61,
F016,18.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,61,
F017,16.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,61,
F018,18.0,34.0,0.0,0.0,0.0,0.0,OK,42.0,61,
F019,20.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,61,
F020,16.0,33.0,0.0,0.0,0.0,0.0,OK,42.0,61,
F021,20.0,40.0,0.0,0.0,0.0,0.0,OK,42.0,61,
F022,21.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,61,
F023,18.0,37.0,0.0,0.0,0.0,0.0,OK,42.0,61,
F024,16.0,36.0,0.0,0.0,0.0,0.0,OK,42.0,61,
F025,17.0,39.0,0.0,0.0,0.0,0.0,OK,42.0,61,
F001,16.0,32.0,0.0,0.0,0.0,0.0,OK,44.0,62,
F002,16.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,62,
F003,19.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,62,
F004,20.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,62,
F005,15.0,35.0,0.0,0.0,0.0,0.0,OK,44.0,62,
F006,16.0,34.0,0.0,0.0,0.0,0.0,OK,44.0,62,
F007,18.0,40.0,0.0,0.0,0.0,0.0,OK,44.0,62,
F008,16.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,62,
F009,15.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,62,
F010,18.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,62,
F011,18.0,44.0,0.0,0.0,0.0,0.0,OK,44.0,62,
F012,20.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,62,
F013,19.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,62,
F014,16.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,62,
F015,16.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,62,
F016,18.0,36.0,0.0,0.0,0.0,0.0,OK,44.0,62,
F017,19.0,38.0,0.0,0.0,0.0,0.0,OK,44.0,62,
F018,18.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,62,
F019,16.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,62,
F020,18.0,37.0,0.0,0.0,0.0,0.0,OK,44.0,62,
F021,18.0,39.0,0.0,0.0,0.0,0.0,OK,44.0,62,
F022,21.0,38.0,0.0,0.0,0.0,0.0,OK,44.0,62,
F023,19.0,42.0,0.0,0.0,0.0,0.0,OK,44.0,62,
F024,17.0,33.0,0.0,0.0,0.0,0.0,OK,44.0,62,
F025,17.0,38.0,0.0,0.0,0.0,0.0,OK,44.0,62,
F001,17.0,42.0,0.0,0.0,0.0,0.0,OK,42.0,63,
